cc_id,type,number,ccv,expire
75876,JCB 16 digit,4380892971449543,546,06/25
56653,JCB 16 digit,573724614819,815,02/22
58258,JCB 16 digit,2282544195501293,065,12/27
14902,VISA 16 digit,2249834391089157,502,01/31
55779,VISA 13 digit,6576043355506883,834,11/23
90948,JCB 16 digit,676104914806,933,02/24
95077,JCB 15 digit,4905123549594594,875,12/27
91844,Mastercard,3579523810959912,044,09/25
64539,VISA 13 digit,2712132780195646,482,09/22
20791,Mastercard,30094927242468,902,10/26
76818,VISA 19 digit,4367749441616605,4589,04/29
38070,JCB 16 digit,6011487562806292,236,01/31
17018,Mastercard,675903936606,632,07/29
66178,Maestro,6581363750722015,640,02/28
68999,VISA 19 digit,213157017960585,157,07/22
18418,JCB 16 digit,4875956359306666,696,08/31
97426,JCB 16 digit,4596926946495,067,12/29
79529,Maestro,4983775183045327798,799,07/22
18297,Discover,180039620026971,328,03/31
96861,VISA 16 digit,3534797942062159,893,05/24
85532,VISA 16 digit,213104258184301,6212,05/22
14001,Mastercard,3550330716168124,888,04/25
20238,JCB 16 digit,4677960987980512,806,12/31
86136,Discover,4483586267496525,572,01/27
35617,Discover,3568393875149335,379,09/27
70535,Discover,213136779080865,169,01/23
57379,Diners Club / Carte Blanche,2261643938042501,626,10/28
56171,VISA 13 digit,4613969490575302,873,01/27
95079,Diners Club / Carte Blanche,4391179777921728,862,04/31
56355,Maestro,3536870383647065,556,06/31
20583,JCB 16 digit,501852414538,158,08/22
85260,VISA 19 digit,4377055871846219,1411,01/27
22409,JCB 15 digit,4587970190234036,9370,11/26
48350,VISA 13 digit,4144143308070983,648,01/31
11269,JCB 15 digit,676399883351,813,05/22
92828,VISA 16 digit,3561008169579727,953,07/22
38718,VISA 16 digit,180073404548744,726,09/28
31191,American Express,4556487332055,476,06/23
40648,JCB 15 digit,4704559287134,107,09/26
63756,JCB 16 digit,6011828588022010,369,06/30
55082,VISA 13 digit,3555623264637952,442,01/27
78792,JCB 15 digit,213110447827437,460,10/24
86132,Mastercard,3581838995986563,562,11/23
53532,Maestro,4161242860993331,6110,07/29
76270,Diners Club / Carte Blanche,676192853098,498,02/30
70938,VISA 16 digit,4328606175248344,700,07/22
78630,American Express,38143099520466,765,02/31
97331,VISA 19 digit,6011220115804880,739,09/25
18185,JCB 15 digit,575576898234,678,11/23
20647,American Express,180004329570869,766,03/24
49625,VISA 13 digit,4826685796165,836,08/30
59948,VISA 19 digit,213145599025927,700,08/25
25599,Discover,4732206928479898,985,09/26
95642,Mastercard,30556922704163,113,08/23
88962,Maestro,213116367883151,647,11/22
32317,Discover,4826636904571713,738,12/28
51912,Diners Club / Carte Blanche,4833030772488077239,025,04/25
92440,VISA 16 digit,3527846028953093,450,12/22
62212,Diners Club / Carte Blanche,4229051961168,941,08/25
51156,Maestro,379188836880548,750,02/26
85128,Maestro,6541782478821370,653,07/26
24431,VISA 19 digit,2271025777693891,730,01/31
15677,Maestro,6582766556830759,606,12/31
41261,JCB 16 digit,4570796586715,528,02/27
45010,VISA 19 digit,30088152174388,487,06/25
51978,JCB 16 digit,5114990375549502,800,06/28
49416,Mastercard,582074570802,405,12/31
87886,VISA 16 digit,180077477790810,102,08/22
18623,Diners Club / Carte Blanche,4924983718160726,858,12/23
27301,Mastercard,2710191841556784,388,09/28
44998,JCB 16 digit,2274701227053335,486,11/30
92012,Discover,36857179292280,183,09/27
31379,Mastercard,4311851686064298,722,01/26
24227,VISA 19 digit,2268480371634061,644,12/25
19199,Discover,676214577022,349,03/22
78986,Mastercard,4421516674212111,060,01/25
43901,Maestro,4109822781781678,948,12/23
62256,JCB 15 digit,4698818282710978910,640,05/29
72141,VISA 16 digit,3545566726406966,3857,09/23
25009,JCB 16 digit,4250769808680267,598,12/27
50623,American Express,576582439914,772,05/23
89899,JCB 15 digit,5206782821685140,261,02/25
42817,JCB 16 digit,30128617206803,0194,05/28
64321,Discover,6544742937135470,019,06/31
76127,Maestro,4379298527239,0846,03/24
13413,JCB 16 digit,6011370511403314,071,02/27
41090,Discover,639076215420,457,12/27
70253,JCB 15 digit,4665278559817796275,791,08/29
73052,Mastercard,4702481790779,386,12/30
51766,VISA 13 digit,3576587317013526,283,07/31
44084,VISA 13 digit,584791200721,821,07/25
62765,Discover,3584307310339475,349,03/27
14630,Diners Club / Carte Blanche,30256822327138,416,08/25
72219,American Express,30105510405823,085,03/26
39354,American Express,2436313838925482,449,03/28
99278,Diners Club / Carte Blanche,6598841534448834,675,04/26
37104,JCB 16 digit,5177386532442810,316,11/29
66933,VISA 16 digit,180038545842066,691,10/23
48292,American Express,3510319331601113,061,07/28
85397,JCB 15 digit,630410787984,598,11/28
77411,Mastercard,3574429710220352,127,01/24
69856,Mastercard,3567894599976904,331,01/27
55837,Diners Club / Carte Blanche,6011655099875879,0616,05/31
94795,American Express,30202303662783,952,07/25
48110,Diners Club / Carte Blanche,6011358107759587,949,07/29
20725,JCB 16 digit,4428365007434759,582,07/27
83751,Discover,5324587878297260,675,05/27
63611,JCB 16 digit,565401709599,045,08/23
55544,Mastercard,4796882276226618484,200,11/24
82354,JCB 16 digit,2262668798826494,719,07/26
23221,JCB 15 digit,4372309501523391674,6309,12/25
13611,Maestro,375631072742769,960,04/23
28966,JCB 16 digit,6011404152838528,070,04/23
51186,JCB 16 digit,4941268641255424,057,09/29
61110,JCB 16 digit,180031484826703,039,06/27
35934,Diners Club / Carte Blanche,3580708323036376,9786,06/22
36062,Discover,2221981273701508,817,01/30
16065,Mastercard,4571369313537,638,12/31
93824,JCB 16 digit,371904098618113,398,11/29
19945,VISA 19 digit,213186602042186,487,10/24
37485,VISA 19 digit,4879106960126105,838,07/25
17081,American Express,4160872003890324,094,06/29
98887,VISA 16 digit,4607268298049810,1260,05/30
56830,JCB 15 digit,30407914959201,496,12/26
63953,Diners Club / Carte Blanche,6011786753686433,585,10/31
56721,VISA 16 digit,180013458110900,8477,11/28
33413,American Express,6011712424956542,660,06/26
28043,Diners Club / Carte Blanche,30382589959960,684,12/30
40675,JCB 16 digit,4182625010265420824,964,04/29
40545,Maestro,38346202496579,139,09/29
72201,JCB 15 digit,213116838569769,479,10/24
93338,Maestro,6541060192827068,688,11/26
87999,Diners Club / Carte Blanche,180033135366121,896,06/25
99334,VISA 16 digit,340724373162415,744,05/23
71265,JCB 15 digit,374247490173270,382,04/25
65128,Mastercard,4725574494133192,046,01/31
56889,JCB 16 digit,4209161851798,928,12/26
76004,Discover,180065239003804,774,09/25
66416,JCB 15 digit,4899621182882573922,8082,06/23
42169,VISA 16 digit,2266236748179509,238,12/25
23009,Maestro,676267882832,978,08/25
57334,VISA 16 digit,4697181321888231172,002,12/27
30881,Maestro,4655961454723159,973,12/25
31454,Diners Club / Carte Blanche,343647929711970,061,03/28
51915,Diners Club / Carte Blanche,2277048087696051,041,02/24
61753,JCB 16 digit,4643665387590588158,747,01/29
84360,JCB 16 digit,36310466131225,656,10/29
58751,Discover,5450953846496978,338,09/30
70256,VISA 16 digit,6011543385504736,982,07/25
68991,American Express,180023021765270,583,05/31
93630,JCB 16 digit,6011404557192422,867,04/25
86690,VISA 16 digit,6011387707609942,812,03/30
29956,VISA 16 digit,377870853767284,199,03/30
51943,JCB 15 digit,38160213220203,963,05/22
62977,Mastercard,4302860902257694,925,09/27
70381,American Express,4621671914611,881,04/30
44777,VISA 13 digit,374334218202720,702,09/22
15121,JCB 16 digit,4786719947903610,182,10/26
56302,JCB 16 digit,4356414745266924416,438,01/32
90023,Discover,4663384349122186776,437,12/22
41299,Mastercard,4878401139004254,579,04/26
18572,American Express,060491787929,241,08/22
91038,VISA 19 digit,4428778893825,945,12/29
41656,Discover,348641651132435,352,09/31
64818,VISA 13 digit,3528821340747613,462,09/30
20831,JCB 16 digit,3537055810681627,487,02/30
99502,JCB 16 digit,4512520797257079808,722,01/31
77947,Mastercard,4886875838179766,256,08/25
18520,JCB 15 digit,4038079460670691219,4975,07/30
52631,VISA 16 digit,3513447641093072,005,12/22
12176,Discover,4589107265435778435,662,01/29
46374,VISA 19 digit,3539086381078354,389,10/30
87986,VISA 19 digit,180040877613214,922,04/27
93813,JCB 16 digit,6011359034812028,535,11/31
95959,Mastercard,6011682558285648,308,06/25
96832,American Express,4986549169635,773,03/28
85282,Mastercard,180074806784283,719,01/29
67413,American Express,344463743524352,642,07/24
25786,Discover,4905586200066948,038,06/22
75555,JCB 15 digit,6011731821436197,7041,11/22
74653,Maestro,2660639802007916,349,11/25
99215,JCB 15 digit,4366197740278,815,05/24
43522,VISA 16 digit,370130841069690,285,11/26
73246,JCB 16 digit,501873026733,877,12/27
57949,VISA 19 digit,4067313614663531,240,06/29
98221,VISA 13 digit,3584903283144635,270,02/28
40047,VISA 16 digit,4925129464750,686,05/30
10201,JCB 16 digit,5493162912846749,297,12/28
31595,American Express,30521165333948,013,12/27
24354,Discover,4964296925874348414,987,09/31
95594,JCB 16 digit,2281440541808261,153,11/23
17347,VISA 16 digit,6011879570539438,355,12/29
12506,American Express,4253840223713558,688,12/25
30955,JCB 16 digit,377771734664577,971,04/22
71087,VISA 19 digit,2310528383996304,234,01/22
43447,Mastercard,4579224772281035,173,01/22
95488,JCB 15 digit,180093336587073,441,12/30
38438,JCB 16 digit,6011710373404704,771,05/29
32751,Mastercard,4673125478131,073,01/31
71461,Mastercard,4713713610792,819,09/25
43605,Diners Club / Carte Blanche,30463606705121,318,05/24
90816,VISA 16 digit,060467911099,232,05/23
40971,Diners Club / Carte Blanche,3585423396929078,8263,10/22
57899,Diners Club / Carte Blanche,4783772171694474893,558,08/30
17298,JCB 16 digit,3594704219047357,435,02/22
20410,JCB 15 digit,4131227378644143,738,11/24
81405,VISA 13 digit,503840975778,035,10/29
90475,Mastercard,568629029154,368,03/27
52476,Maestro,4364131680098,777,09/26
51014,VISA 16 digit,501855823628,230,05/28
76431,Discover,675983954958,956,07/30
47825,VISA 16 digit,6562127902655297,656,02/28
75867,VISA 16 digit,30282273347763,748,05/30
24589,JCB 15 digit,4933145993150132,215,08/28
27740,Mastercard,3533239375834839,442,08/30
32378,Diners Club / Carte Blanche,6011559104325534,613,07/30
63243,Discover,4307397313003,337,08/22
24728,JCB 15 digit,4624074174304,128,11/29
72805,Mastercard,4098960810463885,578,07/22
23245,VISA 13 digit,180044368873485,517,08/23
18401,JCB 15 digit,343165559938599,757,12/29
41369,Discover,5423972687797140,502,07/26
90120,American Express,213101025167908,145,01/24
10949,VISA 19 digit,4455785314834,968,10/27
32082,VISA 13 digit,3553699839530312,629,10/29
36035,American Express,375068807766237,917,07/31
25387,VISA 16 digit,4274935680234026983,522,01/26
33248,JCB 15 digit,502028992035,087,11/23
41037,Mastercard,4601560591103161,348,08/28
15431,Discover,30173472850535,6430,01/26
63482,Discover,4618848528591447,381,06/26
11419,JCB 16 digit,3582622163006522,089,11/23
45382,JCB 15 digit,3538958554984603,307,07/22
11769,Discover,4996850915320747,872,06/25
13467,JCB 15 digit,6520239393541844,389,09/24
99058,Discover,4111945999150948950,688,02/27
84783,JCB 16 digit,6011974637941188,334,09/23
37806,American Express,3583531486263216,774,07/27
49260,VISA 16 digit,3562710562714103,844,06/30
88892,Discover,6011138270713458,4166,02/23
55147,VISA 16 digit,3518263831862555,659,03/27
94410,VISA 13 digit,4108925465822,211,03/28
66143,VISA 16 digit,4914326525795627372,476,05/28
74034,JCB 16 digit,4102540982061131,6143,04/23
44966,VISA 16 digit,4595654392549330,460,07/23
73060,JCB 16 digit,4730673795661407,253,04/27
90636,Mastercard,5561230599685305,165,02/26
82504,Maestro,6575025128502092,0329,09/30
21281,Mastercard,2295880840891795,6865,06/29
41943,VISA 16 digit,4457519553057943,315,06/30
25495,American Express,38629891364152,662,06/29
91382,JCB 16 digit,4413343901362656254,129,04/23
82449,JCB 16 digit,6520443232143834,397,08/22
68308,VISA 16 digit,342714499848391,387,06/29
71266,Diners Club / Carte Blanche,502043633085,843,07/25
68936,Maestro,639055866318,648,10/28
73124,Diners Club / Carte Blanche,180017212748079,124,09/22
80597,JCB 16 digit,213168002327680,7364,12/31
43810,VISA 19 digit,6011767447666171,991,06/26
18732,Maestro,4397361023097529,802,10/22
87525,JCB 16 digit,502048887991,4175,06/29
75403,Diners Club / Carte Blanche,3556298196792388,970,08/23
53410,VISA 16 digit,4258950813205719822,092,01/28
60578,Discover,4777687937405475031,7200,06/31
54185,Diners Club / Carte Blanche,4900889178661434,0260,09/23
18748,VISA 16 digit,345097272259532,925,02/31
40983,VISA 13 digit,2338322287885385,899,02/24
51008,Maestro,4668060398906,262,09/22
62005,American Express,36820263506908,696,11/22
28733,Mastercard,563759040626,7496,07/29
88329,VISA 16 digit,4636112568727,823,04/31
25024,JCB 16 digit,2300796825109271,630,02/29
60081,VISA 19 digit,180075297505640,099,01/27
37367,JCB 16 digit,3594819896577227,976,01/22
52454,JCB 16 digit,38449669289964,443,10/23
36635,JCB 15 digit,30396458712813,368,04/22
31300,JCB 15 digit,4807425629171,529,02/29
36685,Discover,4314372830613,657,02/24
34821,JCB 16 digit,6011541439745313,561,06/30
74950,JCB 16 digit,3591405770017408,0264,02/23
92668,VISA 13 digit,4421247798428,064,03/26
62163,Mastercard,30511631228483,573,08/23
85350,JCB 15 digit,4261881434417316,014,07/28
66863,Maestro,4692191958792865,609,06/22
29363,Maestro,6534470388379478,425,05/30
55177,Mastercard,2589239566716436,394,03/22
20810,VISA 19 digit,4434151267504560,031,02/22
83041,Discover,4239634769889,427,06/26
99784,JCB 16 digit,4078543247573,951,03/22
78101,JCB 15 digit,6011659412860899,055,07/24
16658,American Express,4724160565274031,0105,11/30
32991,JCB 16 digit,4877314715115249782,698,03/28
38127,VISA 19 digit,4516727086879,213,01/28
95084,VISA 13 digit,5213547105930954,378,10/27
48152,JCB 15 digit,4656453702939216,633,10/30
59854,Diners Club / Carte Blanche,2246212343591146,137,09/31
66332,JCB 16 digit,3513076642768307,042,01/23
17055,VISA 19 digit,213198794297312,491,04/22
18209,Mastercard,3580334420915568,857,05/27
73702,American Express,3524607735260872,609,01/26
39010,VISA 13 digit,6588724611083629,344,01/25
71437,JCB 16 digit,30580252444604,274,07/23
92156,VISA 13 digit,180074274342382,009,04/28
50636,JCB 15 digit,5197792732226505,698,07/23
36200,JCB 16 digit,375095584236217,1935,08/22
96811,Discover,501814279656,6492,09/30
38627,VISA 16 digit,4258164523240138,993,03/26
69503,Maestro,4612789269048,977,02/25
56114,Maestro,4180966309991913172,687,03/22
46852,VISA 19 digit,4186569057465450118,159,11/31
76044,VISA 13 digit,4320701938985,914,04/23
54352,Diners Club / Carte Blanche,6011122579293354,878,11/25
75033,JCB 15 digit,502054899310,449,08/23
89319,American Express,3589901433096726,599,08/31
45017,JCB 16 digit,213196351590079,035,06/24
14151,JCB 16 digit,346160718193795,476,10/24
57940,JCB 16 digit,4270839186957144,873,08/28
95133,Diners Club / Carte Blanche,3519047021499586,093,01/24
65809,VISA 16 digit,4925815694325817,794,06/31
77374,American Express,3535069783957585,912,04/25
89779,Diners Club / Carte Blanche,4901036865073395,691,04/30
26100,Diners Club / Carte Blanche,213163144255949,133,07/25
60831,American Express,570414637019,901,09/23
24724,VISA 19 digit,501860593570,003,02/24
79884,JCB 16 digit,4873826329300747,365,04/29
65820,Mastercard,3519518002874724,022,04/27
14863,Mastercard,6585202847978790,343,07/25
77634,Maestro,4677340699678,693,02/28
27253,JCB 16 digit,4594692777221696,113,07/26
15046,VISA 19 digit,2226204464118233,327,07/24
51136,JCB 16 digit,5217504830241468,449,06/31
43664,Diners Club / Carte Blanche,503863374883,391,10/22
43165,JCB 16 digit,30276785678913,380,12/25
35465,VISA 16 digit,3544818257992562,350,05/28
28593,JCB 15 digit,4960975118721,084,01/26
17650,Maestro,4521395225686951,9801,10/31
61695,VISA 16 digit,377013163704388,0866,09/26
25173,Mastercard,4418126162852607206,962,12/27
37250,Diners Club / Carte Blanche,180016803910171,714,02/26
45493,JCB 16 digit,3581961042219141,928,12/23
59192,JCB 16 digit,4931423725416499,280,07/22
51026,VISA 16 digit,370903382108048,173,07/26
27474,VISA 19 digit,213189734060456,517,10/31
10961,VISA 19 digit,4992615226944962,768,06/28
62130,JCB 16 digit,6520812723694234,912,11/29
60234,VISA 16 digit,576997250500,453,11/30
27593,VISA 16 digit,3550118250184676,019,08/28
69366,VISA 16 digit,3514499606019187,229,05/23
25689,JCB 15 digit,4171680543521524,483,12/28
28092,JCB 16 digit,3541591400592398,501,11/23
51642,JCB 16 digit,4529945140436932,0079,03/29
12883,Maestro,4169379278427288,497,02/27
81756,JCB 16 digit,4380663163175086236,271,03/26
54429,VISA 16 digit,4475761563320436,764,04/26
71688,JCB 16 digit,4657990849159438394,948,09/28
62340,Mastercard,3535019539177418,104,06/28
65217,Diners Club / Carte Blanche,30200857792725,340,09/27
40901,VISA 16 digit,5240965245935229,746,01/28
57622,American Express,4868124807893230750,110,05/29
